Math Grade,Physics Grade,Biology Grade,Chemistry Grade,English Grade,History Grade,Economy Grade,Geography Grade,is_sucess,Suggestion Based on Top 4 grades,Suggestion Based on Mean
66,87,69,69,55,82,78,70,1,Astrophysics,Financial Services
68,77,40,64,72,94,66,48,1,Journalism and Media,Global Financial Markets
52,56,92,86,69,68,53,88,1,Transportation and Logistics,Analytical Chemistry
83,40,80,43,83,49,66,86,1,Cultural Heritage Preservation,Economic History
58,80,41,96,56,62,60,88,1,Inorganic Chemistry,Environmental Economics
66,46,44,73,89,79,47,80,1,Translation,Tourism and Hospitality
61,50,79,45,77,69,78,64,1,Publishing,Sustainable Economics in Biology Conservation
69,57,90,98,59,67,64,88,1,Geographical Perspectives on Ecosystem Services,History of Chemical Discoveries
82,96,67,78,90,72,81,75,1,Global Financial Markets,Macroeconomics
73,73,61,53,97,46,77,53,1,Copywriting,Physics Education
59,41,67,49,79,54,51,42,0,Fail,Fail
50,60,87,94,69,96,88,56,1,Economic Policies in the Chemical Sector,Medical Physics
56,84,45,94,79,67,42,96,1,Emergency management and Disaster,Mathematical Archaeology
45,72,96,93,95,54,64,77,1,Copywriting,Pharmacology
44,80,40,46,81,51,45,77,0,Fail,Fail
58,78,75,51,46,98,76,69,1,Government and Public Services,Medical History
55,47,72,50,41,56,63,59,0,Fail,Fail
85,40,46,44,77,66,42,54,0,Fail,Fail
84,94,86,62,60,81,78,48,1,Data Scientist,Mathematical Archaeology
70,66,48,46,75,58,50,43,0,Fail,Fail
59,41,83,78,97,58,62,58,1,Editing,Mathematical Biology
65,73,49,98,87,65,94,84,1,Sustainable Chemistry and Economic Development,Physical Chemistry
40,65,64,40,82,51,50,78,0,Fail,Fail
64,43,70,46,82,51,73,88,1,Emergency management and Disaster,Travel Writing and Guidebook Publishing
95,48,43,65,57,40,78,74,1,Mathematics,Chemistry Journalism
78,78,51,44,47,91,48,81,1,Museum Curator,Philosophy of Physics
44,85,54,44,68,96,50,92,1,Geospatial Techoology,Digital Marketing
100,60,87,47,53,40,71,79,1,Anatomy,Radiology
54,96,80,46,83,51,56,96,1,Tourism and Hospitality,Experimental Physics
98,79,97,72,50,49,89,92,1,Ecology,Analytical Chemistry
85,82,52,86,76,77,95,99,1,Medicinal Chemistry,Emergency management and Disaster
83,72,48,74,63,55,45,68,1,Data Analysis,Metorology
95,92,73,72,75,48,69,48,1,Operation Resarch,Risk Manager
80,90,93,71,86,58,82,89,1,Ecology,Cost-benefit Analysis in Chemical Projects
65,74,50,76,78,66,77,50,1,Data Reporting,Historical Analysis of Technological Advances
49,96,41,94,81,88,60,51,1,Science Journalism,Spatial Dynamics of Chemical Reactions
77,69,56,51,82,67,78,97,1,Tourism and Hospitality,Computer Science
51,77,62,96,67,85,76,90,1,Organic Chemistry,Conservation of Biodiversity Hotspots
71,72,75,40,56,66,52,81,1,Emergency management and Disaster,Transportation and Logistics
88,78,51,93,72,96,98,82,1,Economic History,Mathematical Archaeology
71,85,56,100,47,88,68,85,1,History of Chemical Discoveries,Historical Geography
76,43,62,43,59,76,71,53,1,Journalism and Media,Technical Writing
60,53,62,98,84,57,99,50,1,Economic Policy,Radiology
65,49,59,85,54,74,65,94,1,Transportation and Logistics,History of Chemical Discoveries
86,51,97,59,82,55,69,93,1,Signal Processing Engineers,Digital Marketing
65,70,48,92,81,40,72,91,1,Scientific Writing in Chemistry,Sustainable Chemistry and Economic Development
82,42,67,52,68,56,51,72,1,Data Scientist,Financial Services
57,71,45,84,63,41,49,53,0,Fail,Fail
50,87,95,88,99,55,86,86,1,Travel Writing and Guidebook Publishing,Biotechnology and Economic Development
78,85,51,64,64,86,41,61,1,Historical Instrumentation and Experimental Replication,Academic Research and Teaching
84,54,58,57,74,54,55,42,0,Fail,Fail
51,98,73,97,98,55,47,92,1,Climate Science,Atmospheric Chemistry
45,100,51,99,95,81,49,81,1,Education,Publishing
76,67,74,78,56,40,60,83,1,Emergency management and Disaster,Data Scientist
98,45,93,48,98,72,99,71,1,Ecology,Environmental Economics
61,65,68,75,85,60,43,86,1,Tourism and Hospitality,History of Physics
55,43,81,65,41,60,54,70,0,Fail,Fail
52,54,55,79,63,55,86,61,1,Economic Policy,History of Chemical Discoveries
53,57,85,97,55,88,80,77,1,Historical Anthropology,Analytical Chemistry
98,81,81,63,70,71,88,65,1,Experimental Physics,Statistical Demography
57,72,70,46,59,96,43,71,1,Museum Curator,Data Analysis
49,100,98,60,53,72,98,75,1,Biotechnology and Economic Development,Economic Policy
47,81,84,97,71,65,61,48,1,Pharmacology,Physics Journalism
55,94,93,95,66,99,57,54,1,Chemistry and Scientific Revolution,Econophysics
85,87,68,45,48,65,51,80,1,Mathematical Physics,Quantitative Historical Analysis
97,56,45,89,61,46,54,99,1,Medicinal Chemistry,Evolution of Chemical Education
46,99,84,61,86,82,55,52,1,Biomedical Engineering,History of Chemical Discoveries
81,79,71,97,80,74,85,71,1,Quantum Chemistry,Mathematical Archaeology
71,100,67,62,51,95,98,48,1,Energy Economics,Historical Anthropology
79,56,61,93,47,59,86,43,1,Chemical Market Forecasting and Analysis,Mathematical Archaeology
65,73,89,70,88,55,100,63,1,Economics of Biomedical Research and Development,Metorology
75,90,77,41,85,80,49,58,1,Astrophysics,Technical Writing
81,54,68,99,67,79,76,94,1,Operation Resarch,Organic Chemistry
91,49,48,42,97,92,82,92,1,Museum Curator,Metorology
42,99,95,69,61,41,75,44,1,Radiology,Ecology
86,53,85,62,83,53,65,61,1,Data Analysis,Transportation and Logistics
51,49,100,40,93,84,95,74,1,Creative Writing,Surveying and Geomatics
96,81,90,100,93,58,47,68,1,Chemistry Education and Curriculum Development,Radiology
90,54,92,82,95,98,68,52,1,Economic History Research,Evolution of Chemical Education
61,69,74,58,43,77,98,58,1,Macroeconomics,Physics Education
85,40,71,93,93,65,41,55,1,Scientific Writing in Chemistry,Museum Curator
57,57,45,45,93,63,58,78,1,Education,Historical Research and Writing
58,83,93,85,75,86,57,79,1,Radiology,Bioarchaeology
96,66,97,97,62,65,42,50,1,Biostatistics,Computational Chemistry
76,62,57,50,65,53,50,47,0,Fail,Fail
78,59,73,43,46,67,66,70,1,Environmental History,Financial Services
44,87,61,55,40,74,69,47,0,Fail,Fail
67,81,92,75,82,99,73,59,1,Copywriting,Math Journalism
74,66,66,95,71,95,65,85,1,Spatial Dynamics of Chemical Reactions,International Development
50,83,41,62,49,95,41,76,1,Historical Instrumentation and Experimental Replication,Evolution of Chemical Education
100,65,40,48,74,92,78,100,1,Geographic Information Systems,Economic History
57,64,44,94,43,84,43,98,1,Chemistry and Scientific Revolution,Data Reporting
79,100,56,47,57,66,62,44,1,Physics Education,English Language Skills for Economic Forecasting
45,65,100,71,66,49,96,71,1,Macroeconomics,Econometrics
52,65,64,42,77,60,89,90,1,International Economics,Publishing
50,71,72,53,65,44,78,74,1,International Development,Spatial Dynamics of Chemical Reactions
57,66,70,47,41,41,44,97,0,Fail,Fail
55,91,85,90,70,88,77,77,1,Astrophysics,Public Relations
65,95,63,77,40,61,64,89,1,Transportation and Logistics,History of Chemical Discoveries
96,40,88,83,85,68,59,84,1,Microbiology,Cultural Heritage Preservation
95,77,81,66,50,74,90,41,1,Mathematical Biology,Chemistry and Resource Economics
74,77,52,91,92,69,74,68,1,Public Relations,Lab Assistant
46,64,46,94,69,92,77,40,1,Education,Quantitative Historical Analysis
74,87,88,42,45,57,80,47,1,Biotechnology,Historical Preservation and Cultural Heritage
93,73,58,62,44,50,76,83,1,Surveying and Geomatics,Surveying and Geomatics
72,43,96,75,62,96,46,73,1,History of Science,Technical Writing
44,64,90,66,69,76,82,98,1,Urban Planing and Regional Development,Financial Sector Regulatoins
75,52,61,50,68,95,48,97,1,Tourism and Hospitality,Lab Assistant
47,93,74,52,46,100,81,78,1,Physics Education,Journalism and Media
68,85,40,100,53,44,90,76,1,Cost-benefit Analysis in Chemical Projects,Climate Science
40,45,81,45,96,76,68,63,1,Publishing,Publishing
64,98,66,80,76,67,86,85,1,Climate Science,Biochemistry
68,81,67,90,63,46,86,48,1,Econophysics,Materials Science
65,63,87,74,58,41,49,58,1,Microbiology,Analytical Chemistry
61,64,78,69,48,96,94,50,1,Economic Policy,BioMechanics
51,43,58,60,82,73,91,79,1,Global Financial Markets,Academic Research and Teaching
89,100,67,66,98,89,53,61,1,Historical Analysis of Technological Advances,Computer Science
56,54,56,63,87,93,78,42,1,Writing and Editing,Economic History Research
57,70,95,66,51,71,69,40,1,Medicine,Historical Research and Writing
42,50,74,89,42,45,57,76,0,Fail,Fail
91,87,45,90,70,65,48,82,1,Tourism and Hospitality,Historical Research and Writing
82,61,46,64,44,68,87,95,1,Transportation and Logistics,Plantery Science
75,44,46,94,69,41,46,68,1,Lab Assistant,Spatial Dynamics of Chemical Reactions
64,78,95,92,58,55,47,76,1,Pharmacology,Technical Writing
40,93,71,67,77,47,59,89,1,Astrophysics,Emergency management and Disaster
65,99,48,69,88,91,88,79,1,Historical Analysis of Technological Advances,Government and Public Services
64,51,64,73,44,48,55,66,0,Fail,Fail
52,80,94,67,75,82,61,53,1,Museum Curator,Digital Marketing
60,81,71,83,45,96,99,66,1,Historical Preservation and Cultural Heritage,Economics of Biomedical Research and Development
79,48,60,42,85,66,80,98,1,Public Relations,Academic Research
52,59,43,57,79,62,44,53,0,Fail,Fail
53,61,77,95,64,53,81,70,1,Chemical Market Forecasting and Analysis,Materials Science
83,66,90,53,47,44,69,63,1,Microbiology,Mathematical Physics
40,89,66,58,71,75,40,91,1,Tourism and Hospitality,Inorganic Chemistry
84,74,96,64,83,100,68,46,1,Translation,Government and Public Services
100,90,42,73,98,72,66,62,1,Technical Writing,Translation
71,76,94,44,43,59,53,45,1,Anatomy,Financial Sector Regulatoins
61,41,93,67,41,66,46,58,0,Fail,Fail
61,94,87,57,50,98,52,68,1,Physics Education,Medical Physics
89,75,56,98,49,41,70,47,1,Education,English Language Skills for Economic Forecasting
54,98,41,92,90,99,96,66,1,Evolution of Chemical Education,Historical Fiction Writing
82,51,70,92,48,95,90,93,1,Mathematical Archaeology,Molecular Biology
80,84,48,82,85,81,72,94,1,Emergency management and Disaster,Spatial Dynamics of Chemical Reactions
45,59,44,43,58,49,43,84,0,Fail,Fail
40,41,50,66,40,88,93,99,1,Journalism and Media,History of Physics
87,56,50,83,98,56,76,79,1,Math Journalism,Data Reporting
73,60,91,89,82,75,59,53,1,Molecular Biology,Technical Writing
49,64,94,42,96,41,57,78,1,Translation,Tourism and Hospitality
99,74,64,79,83,97,66,42,1,Signal Processing Engineers,Historical Instrumentation and Experimental Replication
56,79,76,78,80,73,97,63,1,Macroeconomics,Chemical Supply Chain Management
76,43,81,68,89,79,46,45,1,Editing,Technical Writing
97,64,71,90,71,56,75,95,1,Surveying and Geomatics,Quantum Chemistry
44,85,42,79,68,40,66,69,1,Astrophysics,Academic Research
64,45,99,43,57,92,65,51,1,Historical Anthropology,Surveying and Geomatics
81,49,62,63,94,55,80,53,1,Operation Resarch,Quantitative Analyst
81,49,89,81,61,64,78,91,1,Conservation of Biodiversity Hotspots,Microeconomics
76,66,65,89,100,91,70,86,1,Transportation and Logistics,Actuarial Science
71,73,51,93,99,77,42,62,1,Lab Assistant,Mathematical Modeling
49,85,75,61,53,72,89,71,1,Econophysics,Chemical Supply Chain Management
60,83,98,86,93,76,93,62,1,Organic Chemistry,Chemistry and Scientific Revolution
68,56,59,46,52,80,63,95,1,Tourism and Hospitality,Anatomy
55,97,42,99,93,61,88,73,1,English Language Skills for Economic Forecasting,Physics Education
88,63,89,77,80,48,49,58,1,Signal Processing Engineers,Analytical Chemistry
46,87,62,44,52,90,45,83,1,Plantery Science,Science Communication and Writing
85,79,56,62,63,75,86,96,1,Quantitative Analyst,Environmental Economics
65,65,66,63,70,47,64,87,1,Emergency management and Disaster,Global Financial Markets
100,97,57,85,74,95,41,68,1,Quantitative Historical Analysis,Archivist
97,42,88,72,77,63,66,53,1,Data Scientist,Archivist
97,53,53,67,62,91,62,63,1,Journalism and Media,Government and Public Services
53,71,69,71,51,71,78,84,1,Tourism and Hospitality,Spatial Dynamics of Chemical Reactions
75,99,67,75,51,48,59,76,1,Experimental Physics,Mathematical Physics
42,57,99,55,52,44,73,63,1,Ecology,Economic History
72,86,96,79,55,68,78,89,1,Emergency management and Disaster,International Development
56,94,89,71,86,100,43,59,1,Science Education and Outreach,History of Physics
93,56,65,43,82,83,86,59,1,Digital Humanities,English Language Skills for Economic Forecasting
67,99,52,92,83,97,54,60,1,History of Chemical Discoveries,Math Journalism
75,100,42,53,90,50,61,56,1,Science Editing,Economic Policy
100,59,96,62,99,89,60,66,1,Digital Marketing,Archival Studies
62,61,43,57,99,44,95,93,1,Econometrics,Physics Education
96,100,43,70,98,56,72,90,1,Transportation and Logistics,Organic Chemistry
97,82,46,42,69,56,77,100,1,Surveying and Geomatics,Econophysics
52,60,98,61,57,98,95,71,1,Biotechnology,Cultural Heritage Preservation
62,49,99,64,80,42,50,96,1,Tourism and Hospitality,Chemical Engineering
67,99,63,96,51,75,48,59,1,Analytical Chemistry,Education
64,60,53,76,61,82,67,69,1,Museum Curator,Journalism
63,52,63,66,77,80,58,79,1,Spatial Dynamics of Chemical Reactions,Global Financial Markets
68,40,59,63,58,45,48,75,0,Fail,Fail
98,51,94,58,44,45,64,47,1,Operation Resarch,Historical Education and Outreach
86,79,85,79,81,42,46,61,1,Biotechnology,Science Journalism
76,77,75,44,100,59,58,93,1,Tourism and Hospitality,Economics of Biomedical Research and Development
54,78,67,45,76,61,85,93,1,Microeconomics,Historical Analysis of Technological Advances
43,82,89,46,86,51,80,97,1,Transportation and Logistics,Economic History
63,65,52,88,59,46,85,92,1,Economics of Chemical Manufacturing,Anatomy
88,79,68,96,79,96,100,79,1,Analytical Chemistry,Emergency management and Disaster
55,83,89,48,53,66,99,51,1,Biophysics,Radiology
98,47,53,50,46,99,86,62,1,Operation Resarch,Education
65,64,87,50,58,80,91,92,1,Conservation of Biodiversity Hotspots,Cartography
96,93,51,79,65,99,42,84,1,Tourism and Hospitality,Mathematical Modeling
42,81,42,72,74,66,79,65,1,Astrophysics,Chemistry and Scientific Revolution
74,64,41,91,65,86,75,61,1,Historical Preservation and Cultural Heritage,Historical Research and Writing
42,61,42,51,65,77,46,51,0,Fail,Fail
45,60,76,99,93,44,51,73,1,Content Creation,Curriculum Development
61,46,93,94,42,52,83,96,1,Lab Assistant,Education
61,84,98,72,92,59,98,67,1,Publishing,Transportation and Logistics
77,61,75,86,53,61,99,74,1,Chemical Market Forecasting and Analysis,Metorology
67,44,88,85,65,50,50,58,1,Analytical Chemistry,English Language Skills for Economic Forecasting
40,90,94,58,85,62,96,46,1,Economics of Biomedical Research and Development,Physiology
41,55,71,59,50,80,79,54,1,Government and Public Services,Economics of Biomedical Research and Development
100,74,41,88,68,98,76,40,1,Education,Science Writing
40,92,40,56,62,46,88,64,1,International Economics,Academic Research and Teaching
51,61,41,54,58,64,40,62,0,Fail,Fail
41,81,83,79,83,81,68,83,1,Science Communication and Writing,Biomedical Engineering
40,90,50,50,71,43,48,48,0,Fail,Fail
98,52,41,89,100,41,82,95,1,Quantum Chemistry,Econophysics
85,66,97,58,75,45,60,49,1,Medicine,Biotechnology and Economic Development
66,70,72,56,63,48,69,77,1,Technical Writing in Physics,Cartography
98,52,75,85,47,97,59,63,1,Chemical Engineering,Chemistry and Scientific Revolution
42,70,40,82,56,93,97,42,1,Lab Assistant,Science Writing
53,84,98,80,82,64,61,73,1,Biomedical Engineering,English Language Skills for Economic Forecasting
70,71,76,41,93,42,40,85,1,Copywriting,Geospatial Techoology
78,93,60,98,51,92,81,83,1,GeoPhysics,Organic Chemistry
78,94,45,64,55,79,86,98,1,Environmental Economics,Actuarial Science
52,47,50,40,74,45,53,67,0,Fail,Fail
71,94,95,97,90,50,54,48,1,Physiology,Analytical Chemistry
70,94,81,79,71,95,58,67,1,Historical Instrumentation and Experimental Replication,Geographic Information Systems
68,85,40,40,77,45,55,72,1,Science Journalism,Writing and Editing
74,99,97,45,65,62,92,83,1,Econophysics,Academic Research and Teaching
79,60,74,94,95,69,90,54,1,Inorganic Chemistry,Ecology
100,71,66,69,41,59,63,89,1,Signal Processing Engineers,Quantitative Analyst
85,83,61,63,85,48,50,90,1,Math Journalism,Mathematical Physics
56,70,75,69,65,95,82,72,1,Macroeconomics,Science Communication and Writing
50,61,79,54,57,98,74,93,1,Transportation and Logistics,Chemical Market Forecasting and Analysis
73,86,53,82,63,70,58,83,1,Climate Science,Emergency management and Disaster
92,93,95,96,60,79,75,97,1,Computational Biology,Geography of Chemical Waste Management
71,76,88,44,57,80,80,83,1,Ecology,Econophysics
58,66,62,67,41,52,48,93,1,Emergency management and Disaster,Theortical Physics
90,43,100,77,42,83,57,73,1,Computer Science,Cartography
92,56,94,41,54,72,46,53,1,Epidemiology,History of Physics
54,68,43,74,54,63,75,42,0,Fail,Fail
50,74,75,65,59,68,53,99,1,Transportation and Logistics,Medicine
97,93,40,47,88,82,99,92,1,Economic History Research,Public Finance
94,67,51,58,54,88,87,75,1,Government and Public Services,Quantum Mechanics
59,97,67,88,48,97,46,64,1,Organic Chemistry,Mathematical Biology
43,51,58,90,88,50,72,44,1,Lab Assistant,Historical Education and Outreach
52,97,95,45,54,80,93,98,1,Ecology,Conservation of Biodiversity Hotspots
74,82,49,56,42,41,79,98,1,Emergency management and Disaster,Science Journalism
83,43,74,60,99,59,85,54,1,English Language Skills for Economic Forecasting,Journalism
61,56,98,72,60,93,94,72,1,Ecology,Risk Manager
71,50,92,54,70,100,97,78,1,Medicine,Journalism
59,93,96,67,70,46,78,70,1,Ecology,Climate Science
88,62,44,48,60,70,90,81,1,Computer Science,Historical Journalism
41,54,46,95,65,59,44,73,0,Fail,Fail
86,67,64,73,65,48,74,86,1,Data Analysis,Technical Writing
80,82,45,88,82,93,87,43,1,Evolution of Chemical Education,Mathematical Modeling
42,74,40,100,62,91,58,58,1,History of Chemical Discoveries,Science Communication and Writing
55,94,78,74,90,83,97,95,1,Urban Planing and Regional Development,Scientific Writing in Chemistry
62,73,57,44,63,97,60,62,1,Archivist,Data Reporting
85,98,74,59,98,75,53,99,1,Mathematics,Math Journalism
52,64,79,78,55,84,77,60,1,Historical Preservation and Cultural Heritage,Organic Chemistry
62,68,51,89,85,46,82,88,1,Chemistry Education and Curriculum Development,Quantum Mechanics
95,90,70,86,64,49,40,98,1,Environmental Chemistry,Medicinal Chemistry
49,52,72,41,66,44,95,72,1,International Economics,Statistical Demography
77,62,81,59,76,70,54,42,1,Biotechnology,Theortical Physics
69,65,65,64,94,40,65,66,1,Translation,Science Editing
49,42,65,42,45,99,46,42,0,Fail,Fail
84,91,65,48,92,48,60,79,1,Mathematical Physics,Tourism and Hospitality
69,57,98,58,68,60,44,75,1,Medicine,Copywriting
70,100,62,93,60,42,47,67,1,Analytical Chemistry,Medical Physics
